"siteid","age","LAT","LON","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
8,611.9,33.956389,-119.976667,52.4000007808208,59.0000008791685,83.1000012382865,106.000001579523,122.200001820922,130.100001938641,138.600002065301,135.900002025068,115.100001715124,90.5000013485551,67.8000010102987,49.0000007301569
8,1066.2,33.956389,-119.976667,50.1000007465482,56.800000846386,82.2000012248755,108.200001612306,128.300001911819,139.200002074242,150.400002241135,147.300002194941,123.100001834333,94.6000014096498,68.2000010162592,47.400000706315
8,1263.8,33.956389,-119.976667,51.6000007688999,53.0000007897615,70.3000010475516,90.5000013485551,107.400001600385,121.600001811981,138.10000205785,142.600002124906,124.600001856685,99.4000014811754,73.4000010937452,52.0000007748604
8,1522,33.956389,-119.976667,54.3000008091331,59.6000008881092,83.2000012397766,106.300001583993,122.900001831353,130.900001950562,140.800002098083,139.800002083182,119.600001782179,94.4000014066696,70.5000010505319,51.3000007644296
8,1792.1,33.956389,-119.976667,49.100000731647,54.4000008106232,75.7000011280179,98.9000014737248,118.300001762807,132.000001966953,144.700002156198,141.200002104044,115.600001722574,86.9000012949109,63.5000009462237,45.4000006765127
8,2109.5,33.956389,-119.976667,52.1000007763505,56.4000008404255,78.8000011742115,99.900001488626,112.400001674891,116.900001741946,125.900001876056,130.100001938641,117.600001752377,96.6000014394522,72.8000010848045,51.2000007629395
8,2397.6,33.956389,-119.976667,50.7000007554889,54.9000008180737,75.5000011250377,96.9000014439225,112.600001677871,122.600001826882,134.300002001226,134.400002002716,114.600001707673,89.4000013321638,66.6000009924173,48.0000007152557
8,2679.7,33.956389,-119.976667,54.1000008061528,57.3000008538365,78.1000011637807,99.1000014767051,115.000001713634,125.600001871586,140.100002087653,144.400002151728,127.700001902878,103.00000153482,76.1000011339784,53.8000008016825
8,2949.5,33.956389,-119.976667,55.100000821054,57.4000008553267,73.6000010967255,91.9000013694167,108.600001618266,123.700001843274,139.300002075732,139.300002075732,116.200001731515,89.600001335144,68.000001013279,51.4000007659197
8,3217.5,33.956389,-119.976667,49.5000007376075,53.1000007912517,73.9000011011958,98.8000014722347,121.700001813471,139.100002072752,156.500002332032,154.8000023067,127.000001892447,94.9000014141202,67.6000010073185,47.6000007092953
8,3478.1,33.956389,-119.976667,50.7000007554889,54.9000008180737,74.5000011101365,96.0000014305115,114.900001712143,130.300001941621,145.600002169609,144.300002150238,119.600001782179,91.0000013560057,66.5000009909272,47.8000007122755
8,3728.1,33.956389,-119.976667,50.6000007539988,56.4000008404255,80.7000012025237,106.000001579523,125.200001865625,135.300002016127,146.50000218302,144.900002159178,122.100001819432,93.7000013962388,68.000001013279,48.0000007152557
8,3984.1,33.956389,-119.976667,49.0000007301569,50.4000007510185,67.0000009983778,87.4000013023615,105.400001570582,121.300001807511,138.800002068281,142.400002121925,122.100001819432,94.9000014141202,69.2000010311604,48.6000007241964
8,4245.7,33.956389,-119.976667,52.500000782311,53.6000007987022,69.5000010356307,89.5000013336539,109.600001633167,128.600001916289,148.600002214313,150.900002248585,127.100001893938,98.0000014603138,71.6000010669231,51.70000077039
8,4486.7,33.956389,-119.976667,51.2000007629395,54.3000008091331,74.5000011101365,97.5000014528632,118.000001758337,133.600001990795,149.900002233684,150.600002244115,126.900001890957,97.1000014469028,69.9000010415912,49.7000007405877
8,4743.1,33.956389,-119.976667,50.5000007525086,54.8000008165836,75.0000011175871,96.7000014409423,115.700001724064,130.500001944602,146.30000218004,147.000002190471,124.000001847744,95.1000014171004,68.6000010222197,48.3000007197261
8,4996.2,33.956389,-119.976667,54.4000008106232,54.2000008076429,66.300000987947,84.2000012546778,105.600001573563,129.10000192374,151.200002253056,150.600002244115,121.800001814961,90.8000013530254,67.3000010028481,51.5000007674098
8,5252.2,33.956389,-119.976667,47.8000007122755,51.3000007644296,69.3000010326505,91.5000013634562,113.800001695752,134.000001996756,151.800002261996,149.200002223253,120.30000179261,88.5000013187528,63.2000009417534,44.9000006690621
8,5614.6,33.956389,-119.976667,51.1000007614493,52.7000007852912,69.4000010341406,91.7000013664365,114.900001712143,136.500002034009,157.000002339482,155.800002321601,126.200001880527,92.7000013813376,66.300000987947,48.4000007212162
8,5827.3,33.956389,-119.976667,48.200000718236,50.4000007510185,67.8000010102987,90.8000013530254,115.400001719594,138.900002069771,160.700002394617,159.200002372265,128.500001914799,94.2000014036894,66.1000009849668,46.500000692904
8,5953.2,33.956389,-119.976667,49.3000007346272,50.4000007510185,63.8000009506941,84.1000012531877,108.200001612306,133.700001992285,155.30000231415,151.200002253056,117.400001749396,83.4000012427568,60.1000008955598,45.3000006750226
8,6130.9,33.956389,-119.976667,51.9000007733703,53.7000008001924,67.200001001358,88.0000013113022,114.700001709163,143.200002133846,165.500002466142,156.700002335012,116.900001741946,80.7000012025237,58.8000008761883,46.2000006884336
24,3196.3,53.333333,-60.583333,0,0.100000001490116,0.300000004470348,22.6000003367662,63.5000009462237,91.300001360476,104.300001554191,90.3000013455749,52.9000007882714,28.7000004276633,7.50000011175871,0
24,3433.8,53.333333,-60.583333,0,0.100000001490116,0.300000004470348,20.2000003010035,62.2000009268522,87.9000013098121,97.0000014454126,84.7000012621284,50.7000007554889,27.2000004053116,6.30000009387732,0
24,3672.5,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,20.6000003069639,65.5000009760261,96.6000014394522,110.400001645088,95.5000014230609,55.3000008240342,27.600000411272,5.80000008642673,0
24,3910.5,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,17.8000002652407,60.5000009015203,91.9000013694167,106.600001588464,93.3000013902783,54.5000008121133,27.7000004127622,6.2000000923872,0
24,4147.1,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,20.700000308454,64.2000009566545,95.4000014215708,111.300001658499,98.1000014618039,58.600000873208,30.6000004559755,7.30000010877848,0
24,4382,53.333333,-60.583333,0.100000001490116,0.100000001490116,0.200000002980232,16.400000244379,58.7000008746982,89.1000013276935,100.100001491606,85.0000012665987,47.7000007107854,22.9000003412366,4.50000006705523,0
24,4575.9,53.333333,-60.583333,0,0.100000001490116,0.300000004470348,22.5000003352761,67.6000010073185,95.5000014230609,105.200001567602,89.4000013321638,51.9000007733703,27.7000004127622,6.70000009983778,0
24,4765.3,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,18.9000002816319,65.1000009700656,100.000001490116,115.400001719594,98.8000014722347,56.5000008419156,27.7000004127622,5.50000008195639,0
24,4955.3,53.333333,-60.583333,0,0.100000001490116,0.300000004470348,20.9000003114343,67.1000009998679,99.4000014811754,113.300001688302,95.4000014215708,53.3000007942319,26.9000004008412,5.80000008642673,0
24,5145.4,53.333333,-60.583333,0,0.100000001490116,0.300000004470348,20.4000003039837,63.4000009447336,91.6000013649464,103.30000153929,89.2000013291836,52.500000782311,28.6000004261732,7.00000010430813,0.100000001490116
24,5335,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,16.1000002399087,58.5000008717179,91.9000013694167,107.200001597404,91.4000013619661,50.2000007480383,23.9000003561378,4.30000006407499,0
24,5525.8,53.333333,-60.583333,0,0,0.200000002980232,21.7000003233552,66.300000987947,96.8000014424324,111.300001658499,96.9000014439225,57.6000008583069,31.1000004634261,7.30000010877848,0
