"siteid","age","LAT","LON","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
8,611.9,33.956389,-119.976667,125.200001865625,157.500002346933,209.700003124774,264.700003944337,284.50000423938,282.400004208088,257.000003829598,247.300003685057,218.300003252923,171.90000256151,143.600002139807,117.700001753867
8,1066.2,33.956389,-119.976667,124.000001847744,155.00000230968,206.200003072619,261.100003890693,281.800004199147,281.600004196167,258.70000385493,251.300003744662,223.000003322959,175.500002615154,145.000002160668,117.600001752377
8,1263.8,33.956389,-119.976667,121.200001806021,147.500002197921,194.000002890825,246.800003677607,268.100003995001,272.500004060566,256.800003826618,256.400003820658,231.700003452599,183.400002732873,149.100002221763,118.400001764297
8,1522,33.956389,-119.976667,126.100001879036,156.500002332032,205.500003062189,258.20000384748,278.300004146993,279.100004158914,257.400003835559,250.600003734231,222.300003312528,175.200002610683,145.500002168119,119.100001774728
8,1792.1,33.956389,-119.976667,118.500001765788,148.500002212822,199.500002972782,255.800003811717,279.300004161894,282.200004205108,260.700003884733,252.100003756583,221.000003293157,171.000002548099,139.900002084672,112.400001674891
8,2109.5,33.956389,-119.976667,122.800001829863,151.400002256036,198.700002960861,250.500003732741,270.300004027784,271.700004048645,251.900003753603,248.300003699958,222.300003312528,175.200002610683,144.500002153218,117.000001743436
8,2397.6,33.956389,-119.976667,122.000001817942,150.500002242625,197.100002937019,249.70000372082,272.600004062057,278.600004151464,260.400003880262,253.600003778934,222.500003315508,172.700002573431,142.100002117455,115.600001722574
8,2679.7,33.956389,-119.976667,124.700001858175,153.500002287328,200.900002993643,253.800003781915,276.300004117191,281.100004188716,263.300003923476,258.60000385344,229.400003418326,179.400002673268,146.60000218451,118.700001768768
8,2949.5,33.956389,-119.976667,123.900001846254,152.400002270937,197.400002941489,248.600003704429,271.800004050136,279.500004164875,261.900003902614,253.800003781915,220.700003288686,170.400002539158,141.000002101064,116.300001733005
8,3217.5,33.956389,-119.976667,120.20000179112,148.700002215803,196.500002928078,251.300003744662,277.000004127622,285.000004246831,268.100003995001,261.000003889203,227.900003395975,175.100002609193,141.800002112985,114.300001703203
8,3478.1,33.956389,-119.976667,121.500001810491,149.800002232194,195.600002914667,248.500003702939,273.900004081428,283.100004218519,266.300003968179,258.10000384599,223.70000333339,171.300002552569,140.000002086163,114.400001704693
8,3728.1,33.956389,-119.976667,121.100001804531,151.300002254546,201.200002998114,256.600003823638,280.900004185736,285.000004246831,264.600003942847,257.300003834069,225.700003363192,173.900002591312,141.200002104044,114.200001701713
8,3984.1,33.956389,-119.976667,119.000001773238,145.600002169609,191.000002846122,244.500003643334,270.600004032254,280.800004184246,266.60000397265,262.100003905594,229.600003421307,176.000002622604,141.700002111495,113.800001695752
8,4245.7,33.956389,-119.976667,123.200001835823,149.700002230704,193.200002878904,244.800003647804,270.700004033744,282.500004209578,269.700004018843,265.100003950298,231.800003454089,178.100002653897,144.000002145767,117.200001746416
8,4486.7,33.956389,-119.976667,121.100001804531,149.800002232194,198.00000295043,253.000003769994,278.500004149973,285.600004255772,268.100003995001,262.100003905594,229.800003424287,176.300002627075,141.900002114475,114.600001707673
8,4743.1,33.956389,-119.976667,119.900001786649,148.800002217293,196.700002931058,252.100003756583,279.100004158914,287.900004290044,270.400004029274,262.100003905594,226.900003381073,172.40000256896,139.000002071261,112.800001680851
8,4996.2,33.956389,-119.976667,123.600001841784,150.600002244115,193.600002884865,245.200003653765,272.500004060566,286.300004266202,273.200004070997,265.700003959239,228.700003407896,173.800002589822,141.000002101064,116.200001731515
8,5252.2,33.956389,-119.976667,119.400001779199,148.000002205372,194.900002904236,249.80000372231,277.400004133582,287.600004285574,270.200004026294,260.600003883243,223.50000333041,168.600002512336,136.500002034009,111.70000166446
8,5614.6,33.956389,-119.976667,118.000001758337,145.600002169609,193.000002875924,249.50000371784,278.700004152954,290.300004325807,275.000004097819,267.20000398159,230.500003434718,173.700002588332,138.500002063811,111.70000166446
8,5827.3,33.956389,-119.976667,120.100001789629,148.000002205372,194.200002893806,249.80000372231,279.900004170835,293.700004376471,278.800004154444,268.500004000962,228.600003406405,171.300002552569,137.50000204891,112.600001677871
8,5953.2,33.956389,-119.976667,118.000001758337,144.600002154708,188.700002811849,242.900003619492,272.700004063547,287.500004284084,273.600004076958,263.900003932416,224.20000334084,167.600002497435,135.000002011657,110.700001649559
8,6130.9,33.956389,-119.976667,120.70000179857,148.900002218783,193.200002878904,247.800003692508,279.700004167855,297.300004430115,282.600004211068,267.20000398159,221.400003299117,163.20000243187,132.800001978874,111.200001657009
24,3196.3,53.333333,-60.583333,46.6000006943941,89.1000013276935,136.800002038479,192.300002865493,221.900003306568,221.000003293157,204.800003051758,178.700002662838,110.100001640618,66.6000009924173,45.600000679493,31.2000004649162
24,3433.8,53.333333,-60.583333,47.0000007003546,90.7000013515353,142.100002117455,199.500002972782,223.300003327429,208.400003105402,185.100002758205,165.100002460182,107.100001595914,68.1000010147691,46.7000006958842,31.5000004693866
24,3672.5,53.333333,-60.583333,45.2000006735325,87.6000013053417,137.200002044439,195.900002919137,225.900003366172,220.800003290176,202.400003015995,178.600002661347,113.000001683831,68.6000010222197,45.5000006780028,30.3000004515052
24,3910.5,53.333333,-60.583333,45.1000006720424,87.4000013023615,137.000002041459,195.000002905726,222.700003318489,214.000003188848,194.300002895296,172.800002574921,110.300001643598,67.7000010088086,45.2000006735325,30.100000448525
24,4147.1,53.333333,-60.583333,45.0000006705523,86.5000012889504,134.600002005696,191.700002856553,221.100003294647,217.100003235042,200.900002993643,179.100002668798,114.100001700222,69.2000010311604,45.5000006780028,30.2000004500151
24,4382,53.333333,-60.583333,46.9000006988645,90.5000013485551,141.500002108514,200.100002981722,227.700003392994,217.900003246963,195.600002914667,171.400002554059,107.900001607835,66.4000009894371,45.1000006720424,30.9000004604459
24,4575.9,53.333333,-60.583333,45.0000006705523,88.5000013187528,141.000002101064,202.500003017485,232.60000346601,222.000003308058,197.100002937019,170.700002543628,106.100001581013,64.2000009566545,43.10000064224,29.2000004351139
24,4765.3,53.333333,-60.583333,45.5000006780028,88.1000013127923,138.300002060831,198.3000029549,230.900003440678,228.000003397465,208.600003108382,180.80000269413,111.200001657009,66.0000009834766,43.7000006511807,29.8000004440546
24,4955.3,53.333333,-60.583333,46.0000006854534,88.6000013202429,136.900002039969,194.100002892315,225.600003361702,224.30000334233,205.500003062189,175.800002619624,104.800001561642,61.7000009194016,42.200000628829,29.7000004425645
24,5145.4,53.333333,-60.583333,45.5000006780028,88.0000013113022,137.000002041459,194.900002904236,225.200003355742,220.500003285706,200.700002990663,174.000002592802,106.300001583993,63.4000009447336,42.7000006362796,29.6000004410744
24,5335,53.333333,-60.583333,46.9000006988645,88.9000013247132,135.700002022088,191.100002847612,222.500003315508,224.400003343821,209.300003118813,181.20000270009,109.500001631677,64.7000009641051,43.6000006496906,30.6000004559755
24,5525.8,53.333333,-60.583333,44.1000006571412,85.300001271069,132.300001971424,190.200002834201,224.20000334084,226.400003373623,210.500003136694,181.500002704561,108.900001622736,62.900000937283,41.5000006183982,28.5000004246831
24,5715.3,53.333333,-60.583333,45.4000006765127,87.7000013068318,137.100002042949,197.000002935529,231.400003448129,231.400003448129,212.600003167987,182.200002714992,109.700001634657,63.8000009506941,42.200000628829,29.300000436604
24,5905.5,53.333333,-60.583333,45.7000006809831,87.9000013098121,136.000002026558,194.600002899766,229.300003416836,232.000003457069,214.500003196299,182.500002719462,108.000001609325,62.3000009283423,41.6000006198883,29.4000004380941
