"siteid","age","LAT","LON","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
8,611.9,33.956389,-119.976667,337.700005032122,319.400004759431,357.900005333126,376.700005613267,414.900006182492,442.400006592274,517.900007717311,542.000008076429,543.800008103251,516.50000769645,426.200006350875,362.900005407631
8,1066.2,33.956389,-119.976667,350.800005227327,332.400004953146,372.200005546212,389.600005805492,426.400006353855,450.900006718934,524.700007818639,547.800008162856,549.300008185208,523.300007797778,434.500006474555,373.900005571544
8,1263.8,33.956389,-119.976667,333.100004963577,313.700004674494,349.500005207956,369.200005501509,410.900006122887,443.700006611645,522.000007778406,544.700008116663,541.900008074939,511.200007617474,420.100006259978,357.900005333126
8,1522,33.956389,-119.976667,349.100005201995,329.500004909933,369.400005504489,385.100005738437,417.700006224215,438.600006535649,511.700007624924,539.700008042157,549.300008185208,528.600007876754,439.800006553531,375.600005596876
8,1792.1,33.956389,-119.976667,337.000005021691,314.300004683435,345.800005152822,362.00000539422,401.600005984306,435.000006482005,514.800007671118,540.200008049607,540.900008060038,513.200007647276,424.500006325543,363.200005412102
8,2109.5,33.956389,-119.976667,336.20000500977,321.900004796684,366.600005462766,387.5000057742,424.200006321073,446.100006647408,517.700007714331,541.100008063018,544.500008113682,518.000007718801,426.300006352365,360.700005374849
8,2397.6,33.956389,-119.976667,356.300005309284,333.200004965067,366.000005453825,380.600005671382,420.500006265938,452.700006745756,531.200007915497,553.800008252263,551.10000821203,523.000007793307,435.900006495416,379.10000564903
8,2679.7,33.956389,-119.976667,346.900005169213,322.500004805624,355.100005291402,368.600005492568,402.500005997717,429.000006392598,507.000007554889,538.300008021295,549.200008183718,529.200007885695,441.000006571412,376.500005610287
8,2949.5,33.956389,-119.976667,344.30000513047,326.400004863739,366.300005458295,382.400005698204,414.900006182492,435.600006490946,507.300007559359,533.500007949769,541.200008064508,519.300007738173,431.700006432831,369.100005500019
8,3217.5,33.956389,-119.976667,348.300005190074,328.400004893541,366.300005458295,383.600005716085,422.10000628978,450.000006705523,525.900007836521,549.300008185208,549.900008194149,522.700007788837,433.500006459653,372.500005550683
8,3478.1,33.956389,-119.976667,344.10000512749,325.300004847348,365.600005447865,383.900005720556,419.900006256998,444.000006616116,518.500007726252,545.100008122623,551.10000821203,527.000007852912,436.200006499887,370.900005526841
8,3728.1,33.956389,-119.976667,343.900005124509,322.900004811585,358.800005346537,374.600005581975,409.400006100535,434.700006477535,510.400007605553,538.000008016825,544.800008118153,522.000007778406,433.500006459653,370.60000552237
8,3984.1,33.956389,-119.976667,359.900005362928,330.900004930794,355.400005295873,366.800005465746,409.400006100535,449.100006692111,533.400007948279,557.100008301437,552.000008225441,523.000007793307,437.700006522238,383.800005719066
8,4245.7,33.956389,-119.976667,332.300004951656,317.400004729629,363.800005421042,387.5000057742,425.500006340444,447.90000667423,521.900007776916,549.200008183718,556.300008289516,530.600007906556,434.300006471574,362.10000539571
8,4486.7,33.956389,-119.976667,352.500005252659,331.800004944205,368.700005494058,383.900005720556,419.900006256998,445.800006642938,520.600007757545,545.100008122623,547.800008162856,523.300007797778,435.900006495416,376.200005605817
8,4743.1,33.956389,-119.976667,329.800004914403,307.200004577637,342.700005106628,363.200005412102,405.00000603497,438.600006535649,521.000007763505,551.30000821501,556.800008296967,529.500007890165,433.800006464124,362.900005407631
8,4996.2,33.956389,-119.976667,342.200005099177,320.200004771352,357.000005319715,376.400005608797,417.400006219745,449.100006692111,529.300007887185,557.100008301437,560.10000834614,532.900007940829,439.20000654459,372.000005543232
8,5252.2,33.956389,-119.976667,331.700004942715,316.000004708767,358.200005337596,375.900005601346,406.300006054342,423.000006303191,493.100007347763,521.600007772446,534.400007963181,514.900007672608,425.700006343424,358.700005345047
8,5614.6,33.956389,-119.976667,332.300004951656,314.000004678965,353.900005273521,378.50000564009,426.400006353855,463.200006902218,544.200008109212,566.200008437037,559.60000833869,524.100007809699,426.900006361306,359.800005361438
8,5827.3,33.956389,-119.976667,331.400004938245,312.600004658103,354.500005282462,380.300005666912,426.700006358325,460.500006861985,542.000008076429,569.000008478761,569.000008478761,536.900008000433,436.800006508827,363.500005416572
8,5953.2,33.956389,-119.976667,317.100004725158,301.900004498661,347.400005176663,375.300005592406,420.200006261468,451.200006723404,529.900007896125,556.900008298457,558.900008328259,527.200007855892,425.700006343424,349.500005207956
8,6130.9,33.956389,-119.976667,329.700004912913,305.800004556775,335.000004991889,354.800005286932,403.500006012619,447.60000666976,533.400007948279,556.000008285046,547.200008153915,511.200007617474,418.500006236136,356.500005312264
24,3196.3,53.333333,-60.583333,0.400000005960464,1.20000001788139,4.50000006705523,14.7000002190471,102.900001533329,272.000004053116,435.500006489456,413.10000615567,258.70000385493,83.4000012427568,8.20000012218952,2.40000003576279
24,3433.8,53.333333,-60.583333,0.200000002980232,0.900000013411045,4.60000006854534,18.6000002771616,121.400001809001,288.100004293025,451.200006723404,439.30000654608,298.100004442036,113.600001692772,11.0000001639128,2.00000002980232
