"siteid","age","LAT","LON","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
8,611.9,33.956389,-119.976667,126.800001889467,159.400002375245,211.300003148615,265.800003960729,284.20000423491,279.000004157424,249.70000372082,238.000003546476,210.000003129244,167.500002495944,143.000002130866,119.200001776218
8,1066.2,33.956389,-119.976667,126.400001883507,158.700002364814,210.600003138185,265.900003962219,285.400004252791,280.500004179776,250.200003728271,237.100003533065,208.700003109872,166.900002487004,143.300002135336,119.700001783669
8,1263.8,33.956389,-119.976667,126.000001877546,158.200002357364,210.200003132224,266.100003965199,286.100004263222,281.200004190207,250.300003729761,236.700003527105,208.200003102422,166.800002485514,143.300002135336,119.800001785159
8,1522,33.956389,-119.976667,125.900001876056,158.000002354383,210.000003129244,266.300003968179,286.900004275143,282.000004202127,250.500003732741,236.200003519654,207.400003090501,166.500002481043,143.600002139807,120.20000179112
8,1792.1,33.956389,-119.976667,125.700001873076,157.700002349913,209.700003124774,266.500003971159,287.700004287064,282.800004214048,250.600003734231,235.500003509223,206.70000308007,166.300002478063,143.900002144277,120.60000179708
8,2109.5,33.956389,-119.976667,125.300001867115,157.100002340972,209.400003120303,266.90000397712,288.800004303455,283.80000422895,250.600003734231,234.700003497303,205.900003068149,166.200002476573,144.300002150238,121.100001804531
8,2397.6,33.956389,-119.976667,124.800001859665,156.600002333522,209.100003115833,267.400003984571,289.900004319847,284.60000424087,250.600003734231,234.000003486872,205.300003059208,166.200002476573,144.700002156198,121.500001810491
8,2679.7,33.956389,-119.976667,124.700001858175,156.400002330542,209.000003114343,267.900003992021,290.900004334748,285.400004252791,250.500003732741,233.200003474951,204.600003048778,166.200002476573,145.200002163649,122.100001819432
8,2949.5,33.956389,-119.976667,124.300001852214,156.100002326071,208.900003112853,268.400003999472,291.900004349649,286.100004263222,250.300003729761,232.50000346452,204.100003041327,166.200002476573,145.700002171099,122.500001825392
8,3217.5,33.956389,-119.976667,124.000001847744,155.700002320111,208.900003112853,269.000004008412,292.90000436455,286.700004272163,250.10000372678,231.800003454089,203.600003033876,166.400002479553,146.20000217855,123.000001832843
8,3478.1,33.956389,-119.976667,123.500001840293,155.30000231415,208.800003111362,269.700004018843,293.900004379451,287.200004279613,249.80000372231,231.100003443658,203.200003027916,166.600002482533,146.80000218749,123.500001840293
8,3728.1,33.956389,-119.976667,123.300001837313,155.20000231266,208.900003112853,270.300004027784,294.800004392862,287.700004287064,249.50000371784,230.400003433228,202.800003021955,166.800002485514,147.300002194941,124.000001847744
8,3984.1,33.956389,-119.976667,122.800001829863,154.8000023067,208.900003112853,271.000004038215,295.800004407763,288.100004293025,249.100003711879,229.700003422797,202.600003018975,167.100002489984,147.900002203882,124.500001855195
8,4245.7,33.956389,-119.976667,122.700001828372,154.70000230521,209.100003115833,271.800004050136,296.700004421175,288.500004298985,248.700003705919,229.000003412366,202.200003013015,167.400002494454,148.600002214313,125.200001865625
8,4486.7,33.956389,-119.976667,122.400001823902,154.500002302229,209.200003117323,272.500004060566,297.600004434586,288.700004301965,248.300003699958,228.400003403425,202.000003010035,167.700002498925,149.200002223253,125.600001871586
8,4743.1,33.956389,-119.976667,121.900001816452,154.100002296269,209.400003120303,273.300004072487,298.500004447997,289.000004306436,247.800003692508,227.800003394485,201.900003008544,168.100002504885,149.900002233684,126.100001879036
8,4996.2,33.956389,-119.976667,121.300001807511,153.700002290308,209.500003121793,274.200004085898,299.500004462898,289.200004309416,247.200003683567,227.200003385544,201.900003008544,168.600002512336,150.500002242625,126.400001883507
8,5252.2,33.956389,-119.976667,120.20000179112,152.600002273917,209.100003115833,274.600004091859,300.100004471838,289.100004307926,246.700003676116,226.800003379583,202.100003011525,169.200002521276,151.100002251565,126.500001884997
8,5614.6,33.956389,-119.976667,120.90000180155,153.700002290308,210.400003135204,276.200004115701,301.30000448972,289.300004310906,245.900003664196,225.800003364682,201.700003005564,169.800002530217,152.300002269447,127.900001905859
8,5827.3,33.956389,-119.976667,120.90000180155,153.800002291799,210.800003141165,277.000004127622,301.80000449717,289.200004309416,245.500003658235,225.400003358722,201.600003004074,170.300002537668,153.100002281368,128.600001916289
8,5953.2,33.956389,-119.976667,120.70000179857,153.700002290308,210.900003142655,277.400004133582,302.200004503131,289.100004307926,245.200003653765,225.100003354251,201.700003005564,170.500002540648,153.400002285838,128.80000191927
8,6130.9,33.956389,-119.976667,120.50000179559,153.700002290308,211.200003147125,278.000004142523,302.600004509091,289.000004306436,244.700003646314,224.800003349781,201.800003007054,171.000002548099,153.900002293289,129.20000192523
24,3196.3,53.333333,-60.583333,44.9000006690621,86.7000012919307,137.200002044439,199.200002968311,228.500003404915,213.800003185868,184.000002741814,156.500002332032,101.000001505017,67.9000010117888,51.0000007599592,34.1000005081296
24,3433.8,53.333333,-60.583333,44.5000006631017,86.2000012844801,136.900002039969,199.700002975762,229.400003418326,214.200003191829,183.600002735853,156.100002326071,101.000001505017,68.1000010147691,51.3000007644296,34.2000005096197
24,3672.5,53.333333,-60.583333,44.9000006690621,86.6000012904406,137.100002042949,199.600002974272,229.300003416836,214.300003193319,183.700002737343,155.700002320111,100.600001499057,68.3000010177493,51.9000007733703,34.7000005170703
24,3910.5,53.333333,-60.583333,44.7000006660819,86.5000012889504,137.80000205338,201.600003004074,231.800003454089,215.30000320822,183.000002726912,154.8000023067,100.600001499057,68.7000010237098,52.2000007778406,34.9000005200505
24,4147.1,53.333333,-60.583333,44.5000006631017,86.2000012844801,137.40000204742,201.400003001094,231.900003455579,215.30000320822,182.800002723932,154.500002302229,100.500001497567,68.8000010251999,52.6000007838011,35.1000005230308
24,4382,53.333333,-60.583333,44.2000006586313,86.10000128299,138.10000205785,203.400003030896,234.300003491342,216.300003223121,182.200002714992,153.800002291799,100.500001497567,69.2000010311604,52.9000007882714,35.2000005245209
24,4575.9,53.333333,-60.583333,44.2000006586313,85.7000012770295,136.800002038479,201.300002999604,231.900003455579,215.10000320524,182.200002714992,154.000002294779,100.500001497567,69.4000010341406,53.400000795722,35.5000005289912
24,4765.3,53.333333,-60.583333,44.2000006586313,85.7000012770295,136.800002038479,201.500003002584,232.30000346154,215.20000320673,182.000002712011,153.600002288818,100.300001494586,69.5000010356307,53.6000007987022,35.7000005319715
24,4955.3,53.333333,-60.583333,44.0000006556511,85.6000012755394,137.40000204742,203.000003024936,234.000003486872,215.900003217161,181.600002706051,153.100002281368,100.200001493096,69.7000010386109,53.9000008031726,35.8000005334616
24,5145.4,53.333333,-60.583333,44.0000006556511,85.5000012740493,137.100002042949,202.700003020465,233.500003479421,215.40000320971,181.300002701581,153.000002279878,100.500001497567,70.1000010445714,54.4000008106232,36.0000005364418
24,5335,53.333333,-60.583333,44.0000006556511,85.5000012740493,137.000002041459,202.400003015995,233.200003474951,215.20000320673,181.1000026986,152.700002275407,100.200001493096,70.1000010445714,54.7000008150935,36.3000005409122
24,5525.8,53.333333,-60.583333,43.8000006526709,85.6000012755394,138.500002063811,205.900003068149,237.100003533065,216.600003227592,180.300002686679,151.900002263486,100.400001496077,70.600001052022,55.0000008195639,36.3000005409122
24,5715.3,53.333333,-60.583333,43.900000654161,85.5000012740493,137.90000205487,204.700003050268,235.500003509223,215.60000321269,180.200002685189,152.300002269447,100.800001502037,71.2000010609627,55.5000008270144,36.7000005468726
24,5905.5,53.333333,-60.583333,43.7000006511807,85.300001271069,137.70000205189,204.700003050268,235.400003507733,215.30000320822,179.900002680719,152.000002264977,100.800001502037,71.3000010624528,55.8000008314848,36.8000005483627
24,6092.9,53.333333,-60.583333,43.7000006511807,85.300001271069,138.00000205636,205.300003059208,235.800003513694,215.10000320524,179.500002674758,152.000002264977,101.300001509488,72.0000010728836,56.3000008389354,37.1000005528331
24,6284.8,53.333333,-60.583333,43.8000006526709,85.7000012770295,139.300002075732,207.700003094971,238.200003549457,215.800003215671,178.900002665818,151.400002256036,101.300001509488,72.4000010788441,56.800000846386,37.4000005573034
24,6474.8,53.333333,-60.583333,43.5000006482005,85.1000012680888,138.400002062321,206.4000030756,236.800003528595,215.10000320524,178.900002665818,151.400002256036,101.200001507998,72.300001077354,56.9000008478761,37.4000005573034
24,6624.9,53.333333,-60.583333,43.6000006496906,85.8000012785196,140.200002089143,209.600003123283,240.000003576279,216.300003223121,178.200002655387,150.700002245605,101.100001506507,72.6000010818243,57.2000008523464,37.6000005602837
24,6716.7,53.333333,-60.583333,43.4000006467104,85.4000012725592,139.500002078712,208.700003109872,239.100003562868,215.70000321418,178.200002655387,150.800002247095,101.200001507998,72.6000010818243,57.3000008538365,37.6000005602837
24,7019.2,53.333333,-60.583333,43.4000006467104,85.300001271069,139.300002075732,208.200003102422,237.900003544986,214.600003197789,177.800002649426,151.000002250075,101.700001515448,73.4000010937452,58.0000008642673,38.1000005677342
24,7152.9,53.333333,-60.583333,43.4000006467104,84.9000012651086,137.80000205338,205.300003059208,234.500003494322,212.900003172457,177.900002650917,151.700002260506,102.200001522899,73.7000010982156,58.3000008687377,38.3000005707145
24,7285.8,53.333333,-60.583333,43.2000006437302,84.9000012651086,138.600002065301,207.300003089011,236.500003524125,213.500003181398,177.400002643466,151.300002254546,102.300001524389,73.9000011011958,58.4000008702278,38.2000005692244
24,7414.2,53.333333,-60.583333,43.2000006437302,85.5000012740493,140.800002098083,211.200003147125,240.700003586709,215.10000320524,176.800002634525,150.300002239645,101.900001518428,73.9000011011958,58.600000873208,38.3000005707145
24,7480.1,53.333333,-60.583333,43.10000064224,85.1000012680888,139.800002083182,209.400003120303,238.500003553927,213.700003184378,176.800002634525,151.000002250075,102.700001530349,74.5000011101365,58.9000008776784,38.5000005736947
24,7606.7,53.333333,-60.583333,43.10000064224,85.2000012695789,139.800002083182,209.200003117323,238.100003547966,213.600003182888,176.700002633035,150.700002245605,102.100001521409,74.2000011056662,58.9000008776784,38.5000005736947
30,3866.2,46.206111,-95.293611,61.2000009119511,95.7000014260411,137.40000204742,191.800002858043,230.300003431737,252.000003755093,255.400003805757,208.600003108382,151.500002257526,104.900001563132,69.4000010341406,56.800000846386
30,4320.8,46.206111,-95.293611,60.30000089854,94.9000014141202,137.70000205189,194.000002890825,233.000003471971,252.900003768504,254.300003789365,207.500003091991,151.700002260506,105.900001578033,70.1000010445714,57.0000008493662
30,4572,46.206111,-95.293611,61.8000009208918,97.0000014454126,140.100002087653,196.300002925098,234.800003498793,253.700003780425,253.800003781915,206.50000307709,151.200002253056,106.300001583993,71.2000010609627,58.3000008687377
30,4823.3,46.206111,-95.293611,61.1000009104609,95.7000014260411,137.80000205338,193.500002883375,232.40000346303,252.700003765523,253.600003778934,206.50000307709,151.200002253056,106.400001585484,71.3000010624528,58.4000008702278
30,5076.7,46.206111,-95.293611,59.8000008910894,94.4000014066696,137.70000205189,195.100002907217,234.500003494322,253.100003771484,252.600003764033,206.000003069639,151.800002261996,107.200001597404,71.500001065433,57.9000008627772
30,5330,46.206111,-95.293611,59.5000008866191,94.70000141114,139.600002080202,198.800002962351,238.300003550947,254.500003792346,251.700003750622,204.900003053248,151.600002259016,107.600001603365,71.9000010713935,58.0000008642673
30,5585.4,46.206111,-95.293611,64.2000009566545,100.600001499057,144.900002159178,201.700003005564,239.200003564358,255.100003801286,251.500003747642,203.500003032386,150.100002236664,107.900001607835,74.100001104176,61.6000009179115
30,5841.8,46.206111,-95.293611,62.8000009357929,98.9000014737248,143.400002136827,201.200002998114,239.200003564358,254.700003795326,250.800003737211,203.400003030896,150.700002245605,108.500001616776,74.100001104176,61.1000009104609
30,6041.6,46.206111,-95.293611,61.0000009089708,95.8000014275312,138.600002065301,195.400002911687,234.100003488362,252.300003759563,250.800003737211,204.400003045797,151.500002257526,108.700001619756,73.8000010997057,60.4000009000301
30,6299.3,46.206111,-95.293611,59.5000008866191,94.6000014096498,139.400002077222,198.800002962351,238.000003546476,253.300003774464,249.60000371933,203.400003030896,151.700002260506,109.100001625717,73.6000010967255,59.6000008881092
