"siteid","age","LAT","LON","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
8,611.9,33.956389,-119.976667,57.700000859797,65.5000009760261,65.3000009730458,31.3000004664063,14.1000002101064,3.90000005811453,1.60000002384186,2.10000003129244,4.60000006854534,13.0000001937151,24.4000003635883,47.5000007078052
8,1066.2,33.956389,-119.976667,55.9000008329749,64.0000009536743,79.0000011771917,60.0000008940697,34.4000005125999,13.7000002041459,5.90000008791685,4.90000007301569,7.50000011175871,17.0000002533197,31.7000004723668,52.7000007852912
8,1263.8,33.956389,-119.976667,56.4000008404255,63.5000009462237,69.3000010326505,36.200000539422,16.8000002503395,4.40000006556511,1.70000002533197,2.80000004172325,8.30000012367964,24.8000003695488,39.600000590086,53.1000007912517
8,1522,33.956389,-119.976667,56.000000834465,63.700000949204,88.3000013157725,59.3000008836389,30.7000004574656,10.7000001594424,4.50000006705523,3.50000005215406,7.20000010728836,22.1000003293157,40.4000006020069,53.8000008016825
8,1792.1,33.956389,-119.976667,56.000000834465,63.6000009477139,70.4000010490417,41.7000006213784,22.1000003293157,7.60000011324883,3.1000000461936,3.20000004768372,6.00000008940697,15.1000002250075,27.5000004097819,53.3000007942319
8,2109.5,33.956389,-119.976667,55.6000008285046,63.700000949204,89.8000013381243,66.0000009834766,36.1000005379319,13.1000001952052,5.40000008046627,3.80000005662441,6.50000009685755,17.5000002607703,32.5000004842877,53.3000007942319
8,2397.6,33.956389,-119.976667,57.6000008583069,65.0000009685755,79.1000011786819,51.4000007659197,27.3000004068017,9.40000014007092,3.90000005811453,3.7000000551343,8.80000013113022,26.2000003904104,44.9000006690621,55.100000821054
8,2679.7,33.956389,-119.976667,56.1000008359551,63.3000009432435,76.6000011414289,49.6000007390976,27.0000004023314,9.80000014603138,4.10000006109476,3.50000005215406,5.70000008493662,14.3000002130866,27.1000004038215,55.8000008314848
8,2949.5,33.956389,-119.976667,56.000000834465,64.0000009536743,78.9000011757016,56.5000008419156,31.7000004723668,12.0000001788139,5.10000007599592,4.10000006109476,6.00000008940697,13.4000001996756,25.5000003799796,54.9000008180737
8,3217.5,33.956389,-119.976667,58.4000008702278,65.8000009804964,92.6000013798475,55.100000821054,28.2000004202127,8.50000012665987,3.20000004768372,3.1000000461936,5.6000000834465,14.4000002145767,24.9000003710389,44.4000006616116
8,3478.1,33.956389,-119.976667,55.2000008225441,63.0000009387732,82.8000012338161,56.2000008374453,31.8000004738569,11.200000166893,4.60000006854534,4.10000006109476,6.40000009536743,14.7000002190471,26.1000003889203,53.8000008016825
8,3728.1,33.956389,-119.976667,55.6000008285046,63.2000009417534,89.3000013306737,76.4000011384487,47.0000007003546,18.5000002756715,7.80000011622906,6.30000009387732,10.5000001564622,24.4000003635883,40.500000603497,55.8000008314848
8,3984.1,33.956389,-119.976667,56.9000008478761,64.2000009566545,79.7000011876225,56.800000846386,31.5000004693866,11.9000001773238,4.90000007301569,3.80000005662441,6.30000009387732,16.3000002428889,31.5000004693866,56.800000846386
8,4245.7,33.956389,-119.976667,54.8000008165836,62.900000937283,71.500001065433,41.0000006109476,21.1000003144145,6.2000000923872,2.5000000372529,3.40000005066395,7.00000010430813,17.1000002548099,27.9000004157424,49.9000007435679
8,4486.7,33.956389,-119.976667,55.5000008270144,63.5000009462237,92.6000013798475,84.5000012591481,53.0000007897615,20.9000003114343,8.60000012814999,6.8000001013279,10.9000001624227,24.9000003710389,41.300000615418,56.2000008374453
8,4743.1,33.956389,-119.976667,52.9000007882714,60.5000009015203,71.0000010579824,47.1000007018447,26.6000003963709,9.40000014007092,4.00000005960464,5.10000007599592,11.3000001683831,28.0000004172325,43.2000006437302,55.100000821054
8,4996.2,33.956389,-119.976667,54.2000008076429,62.000000923872,82.3000012263656,63.3000009432435,38.5000005736947,14.5000002160668,6.10000009089708,6.2000000923872,11.1000001654029,24.8000003695488,38.8000005781651,56.4000008404255
8,5252.2,33.956389,-119.976667,52.2000007778406,61.4000009149313,82.2000012248755,66.300000987947,37.1000005528331,14.2000002115965,6.10000009089708,5.20000007748604,8.60000012814999,20.4000003039837,37.5000005587935,54.8000008165836
8,5614.6,33.956389,-119.976667,53.3000007942319,61.1000009104609,90.5000013485551,75.4000011235476,44.0000006556511,15.6000002324581,6.2000000923872,5.00000007450581,9.50000014156103,25.4000003784895,41.1000006124377,56.3000008389354
8,5827.3,33.956389,-119.976667,53.3000007942319,61.2000009119511,84.1000012531877,63.700000949204,35.7000005319715,12.8000001907349,5.10000007599592,4.30000006407499,8.60000012814999,24.0000003576279,42.0000006258488,57.1000008508563
8,5953.2,33.956389,-119.976667,52.1000007763505,60.4000009000301,84.7000012621284,65.2000009715557,35.6000005304813,12.7000001892447,5.10000007599592,4.00000005960464,8.20000012218952,23.8000003546476,41.4000006169081,56.1000008359551
8,6130.9,33.956389,-119.976667,54.2000008076429,61.7000009194016,81.9000012204051,53.400000795722,30.2000004500151,9.9000001475215,4.00000005960464,3.80000005662441,6.10000009089708,12.900000192225,21.500000320375,44.3000006601214
24,3196.3,53.333333,-60.583333,0,0,0.200000002980232,16.3000002428889,62.3000009283423,92.2000013738871,101.700001515448,85.6000012755394,50.800000756979,27.2000004053116,5.90000008791685,0
24,3433.8,53.333333,-60.583333,0,0,0.200000002980232,18.4000002741814,66.7000009939075,95.5000014230609,104.800001561642,89.4000013321638,55.3000008240342,32.3000004813075,7.70000011473894,0
24,3672.5,53.333333,-60.583333,0,0.100000001490116,0.200000002980232,16.1000002399087,62.6000009328127,94.3000014051795,105.000001564622,88.2000013142824,51.70000077039,27.8000004142523,6.60000009834766,0
